-9345889.26785,5243127.98273,-9345349.70517,5243672.35825
-9356765.03761,5258342.11127,-9356197.0475,5258892.78407
-9342001.19051,5236844.03266,-9341440.17256,5237399.49479
-9322256.96506,5255744.25149,-9321690.31033,5256313.4525
-9349259.01092,5263952.86674,-9348694.47048,5264359.50426
-9348819.23136,5265464.41992,-9348253.02136,5266032.23915
-9332427.52907,5247062.3974,-9331853.08432,5247632.7242
-9340875.00417,5257954.53947,-9340312.75748,5258520.85038
-9333760.29343,5226246.04633,-9333187.61777,5226812.55138
-9328931.28331,5272394.82712,-9328436.42009,5272977.60976
-9321705.684,5246947.13766,-9321129.52459,5247524.52479
-9331754.34794,5243756.23768,-9331181.73907,5244329.00125
-9317962.29895,5237087.46841,-9317384.37168,5237658.53297
-9320602.0216,5255251.57047,-9320027.48824,5255828.63999
-9364859.34228,5234605.98048,-9364303.45783,5235157.97706
-9318625.95314,5259246.01651,-9318044.70321,5259832.57425
-9347292.46495,5233475.16847,-9346722.82096,5234032.20675
-9338929.65466,5274104.65251,-9338359.44617,5274680.33871
-9325989.07544,5253353.16317,-9325414.01086,5253938.22077
-9357437.48058,5262195.39927,-9356869.56372,5262746.05168
-9342996.24271,5270595.27394,-9342427.44943,5271172.31934
-9357107.37198,5233444.88853,-9356522.12868,5233998.12011
-9345365.50074,5244214.32271,-9344835.044,5244774.54624
-9324441.28557,5234062.72558,-9323870.07075,5234631.58944
-9362789.27353,5238757.8157,-9362227.41801,5239316.22183
-9366504.55606,5225907.64292,-9366494.80082,5226457.84186
-9323515.78924,5272093.24908,-9322944.48035,5272668.32764
-9365058.10924,5244236.05019,-9364508.1176,5244787.36587
-9343725.95055,5227503.40975,-9343165.2798,5228064.78468
-9362363.15977,5262202.20976,-9361796.72423,5262760.96199
-9318623.22882,5273967.91491,-9318052.6139,5274535.50408
-9325518.99928,5233472.18386,-9324950.00729,5234042.32302
-9361114.21152,5258343.85019,-9360554.19266,5258896.76825
-9328045.96753,5274670.48464,-9327477.01072,5275244.19677
-9364018.53949,5262765.52636,-9363456.3293,5263326.25858
-9333414.67747,5243693.53521,-9332841.30918,5244271.38504
-9339858.97838,5240621.26148,-9339293.62275,5241204.5489
-9361278.17589,5247558.38581,-9360724.60934,5248112.37527
-9334320.33522,5257529.60059,-9333758.99244,5258087.63949
-9365061.00756,5228043.44965,-9364487.43444,5228599.33902
-9331790.93342,5274458.95493,-9331200.58512,5275031.38197
-9367175.32113,5255004.65439,-9366457.63324,5255558.34877
-9317381.39411,5270123.31393,-9316805.88882,5270704.56383
-9360707.92689,5245921.12664,-9360162.98202,5246471.32755
-9339988.3854,5245080.80155,-9339430.33444,5245642.61349
-9349245.164,5229098.805,-9348667.86067,5229648.51413
-9328140.16775,5251622.99704,-9327540.28026,5252192.45936
-9366680.1696,5244280.06565,-9366657.78791,5244777.88661
-9320620.85452,5246993.11151,-9320054.94486,5247568.17117
-9352692.67308,5267002.36303,-9352132.57697,5267572.97014
-9333065.55651,5251461.58795,-9332504.65399,5252031.45582
-9349771.78311,5262848.71471,-9349200.50317,5263404.81422
-9358594.0194,5248653.72643,-9358036.74947,5249204.21733
-9340706.00605,5231929.03658,-9340008.08249,5232528.13246
-9332744.11513,5271086.10775,-9332164.42957,5271664.74796
-9320581.00226,5234775.04668,-9320010.37176,5235347.59329
-9349685.07124,5237657.81522,-9349136.60902,5238207.93807
-9316316.8958,5247177.529,-9315739.28368,5247766.12715
-9350403.09019,5248042.59396,-9349836.66468,5248594.38732
-9355633.11988,5257237.69853,-9355071.40963,5257794.46617
-9343080.8423,5258472.85004,-9342520.72013,5259028.1725
-9329978.26338,5240519.77025,-9329403.17699,5241085.01003
-9324323.64046,5253433.65804,-9323752.95897,5254024.83496
-9337726.81272,5271944.62784,-9337152.67799,5272526.25472
-9347413.0686,5256246.91835,-9346855.74478,5256803.75104
-9358994.20329,5240978.25708,-9358433.28508,5241527.64716
-9362586.76133,5252832.44181,-9362029.18583,5253389.10247
-9351325.70825,5240957.78156,-9350779.74459,5241509.17911
-9315106.36391,5235050.05755,-9314527.83307,5235636.04828
-9339417.65248,5243985.76453,-9338856.88923,5244552.21443
-9322149.28939,5264594.1709,-9321577.67048,5265487.82556
-9345345.66016,5227466.75102,-9344789.47147,5228019.78981
-9322500.05877,5274922.47943,-9321935.83159,5275508.46248
-9362633.27618,5232429.68365,-9362043.67773,5232978.93127
-9326981.63575,5244489.68453,-9326411.25238,5245061.0291
-9353579.30488,5226893.14206,-9352956.40855,5227437.1545
-9325827.89016,5263914.81262,-9325273.95725,5264497.44244
-9347523.75546,5261222.96917,-9346968.65336,5261780.76637
-9330411.85169,5254856.6948,-9329854.38416,5255419.67535
-9355411.40863,5232355.27884,-9354854.09339,5232903.79327
-9345641.09352,5268850.30036,-9345080.5519,5269410.53666
-9357398.91094,5261091.25284,-9356844.85947,5261645.67065
-9331872.18975,5247080.68782,-9331298.84416,5247652.28904
-9353715.98874,5264234.91791,-9353155.87849,5264793.5528
-9356923.01811,5246475.04907,-9356369.72284,5247024.57381
-9320175.81701,5257490.64842,-9319604.84854,5258071.01632
-9321677.87528,5246371.42572,-9321100.07669,5246970.55295
-9326699.25349,5258317.74285,-9326129.04534,5258893.05151
-9331582.8252,5257592.61735,-9331020.40406,5258160.47542
-9366239.08247,5278078.18938,-9366101.77975,5278082.24239
-9365921.60753,5278083.40915,-9365691.75225,5278088.6054
-9338963.21526,5247872.00729,-9338414.51158,5248450.2463
-9354724.00655,5262230.37064,-9354121.80717,5262790.59992
-9321784.89527,5269923.52851,-9321216.43562,5270505.67166
-9353086.16878,5229068.20807,-9352515.87101,5229619.97104
-9332723.0566,5240392.65151,-9332148.0036,5240972.47646
-9328658.87962,5265775.09155,-9328146.4779,5266344.44349
-9359014.48403,5242074.94683,-9358448.4459,5242625.40281
-9331540.60205,5255927.34409,-9330977.33934,5256497.12541
-9366496.0063,5226948.9157,-9365517.76991,5227509.58324
-9333212.21437,5256998.05458,-9332651.92456,5257565.7689
-9347681.74453,5248027.45175,-9347109.11462,5248572.19669
-9351555.5702,5265387.17913,-9350992.19561,5265954.48856
-9354354.70625,5251747.9538,-9353883.55797,5252304.07517
-9320996.52363,5230916.69577,-9320409.62378,5231488.63818
-9334522.4617,5264163.55901,-9333947.74032,5264952.01398
-9338243.56626,5271369.38517,-9337666.01692,5271944.62784
-9352421.64852,5239881.09135,-9351873.68056,5240431.56799
-9355019.46139,5271354.99846,-9354445.44633,5271920.99257
-9340649.57786,5264630.72181,-9340082.19945,5265209.50725
-9324478.257,5249032.86138,-9323938.61951,5249615.00293
-9357420.7319,5228529.59653,-9356852.3466,5229079.13857
-9324577.90575,5270937.67671,-9324002.34224,5271515.35541
-9324168.70955,5241816.97743,-9323610.06605,5242392.50538
-9327944.85759,5245568.23351,-9327002.17498,5246157.49208
-9366515.72812,5229203.195,-9366506.53935,5229753.14143
-9326197.83989,5270857.8738,-9325633.66336,5271442.29067
-9317780.77427,5233803.52157,-9317215.00064,5234373.45084
-9357233.44442,5235632.83198,-9356645.90483,5236185.36723
-9334694.43027,5249710.18225,-9334134.38948,5250283.40428
-9367724.26771,5272940.36278,-9367150.41707,5273508.07194
-9344613.46567,5252421.77426,-9344061.09346,5252976.68059
-9365605.42955,5228048.79649,-9365031.83428,5228605.86339
-9347902.45034,5270996.37485,-9347329.1848,5271563.21366
-9349750.81141,5262300.70303,-9349178.94872,5262856.79378
-9364429.2739,5226405.53272,-9363866.89262,5226950.77344
-9333321.97739,5271608.33414,-9332744.11513,5272191.65594
-9324398.60979,5232967.99203,-9323824.21992,5233538.57926
-9335362.34366,5255845.28886,-9334806.60993,5256410.81698
-9367588.41685,5264177.1995,-9367383.71545,5264713.06372
-9327105.67784,5247824.41598,-9326539.38512,5248391.10168
-9325273.95725,5263401.36402,-9324717.33275,5263983.92994
-9344830.69207,5243142.98879,-9344302.97502,5243699.35557
-9328399.1324,5271310.15305,-9327830.40001,5271887.52865
-9323629.55753,5262373.32599,-9323074.74809,5262921.88927
-9317811.92235,5244889.19834,-9317243.96285,5245464.40748
-9357749.05738,5270797.32329,-9357173.06317,5271353.19772
-9334021.79884,5245341.71924,-9333450.75323,5245913.30089
-9352843.0725,5271959.47453,-9352283.01312,5272528.73321
-9356204.91322,5225243.32321,-9355637.5141,5225794.82114
-9347872.31326,5251833.7543,-9347319.18397,5252396.29422
-9328798.41927,5269092.21744,-9328284.38961,5269665.35989
-9358303.72678,5255581.19282,-9357743.61453,5256134.68871
-9316901.38113,5272375.58758,-9316329.69788,5272943.37145
-9360656.50563,5260547.95266,-9360086.03632,5261098.86186
-9354612.59254,5275199.59979,-9354041.18414,5275759.54287
-9349505.7607,5233474.86115,-9348918.6636,5234025.13098
-9357022.01231,5250305.04761,-9356455.20363,5251183.1636
-9331174.42126,5262029.26376,-9330620.58731,5262590.80486
-9362368.6191,5247544.40687,-9361816.13368,5248100.53286
-9359459.20027,5224732.83647,-9358891.83532,5225282.56429
-9342000.82182,5224819.60789,-9341438.99992,5225392.21073
-9332164.42957,5270562.33026,-9331588.1348,5271140.90505
-9348730.89656,5229643.97859,-9348153.59056,5230193.75097
-9334119.83402,5248640.15497,-9333557.32227,5249214.17178
-9326073.4761,5256121.62622,-9325508.83058,5256709.79862
-9363778.97716,5255593.5996,-9363222.8448,5256146.57905
-9341257.70333,5246724.31748,-9340559.35876,5247291.27702
-9334335.55549,5258072.63382,-9333773.17254,5258650.66765
-9357763.60918,5235092.18035,-9357172.29128,5235645.65083
-9351918.96644,5275832.2873,-9351358.48215,5276406.27615
-9321080.59567,5266068.52573,-9320504.09151,5266645.59557
-9344515.80007,5231854.14749,-9343944.97532,5232417.75949
-9330362.83181,5235672.80727,-9329801.39797,5236236.02335
-9323335.95015,5234103.43239,-9322765.78908,5234676.54818
-9334854.40596,5226204.83701,-9334280.8797,5226770.49023
-9362044.35066,5268595.35756,-9361470.24231,5269147.88298
-9321366.78539,5226521.00739,-9320780.18811,5227093.82251
-9355070.04474,5236726.60603,-9354501.50683,5237276.9745
-9322013.86845,5228684.34755,-9321430.75603,5229252.51253
-9351873.68056,5240420.02238,-9351325.70825,5240971.35677
-9360716.01135,5275760.57755,-9360143.76828,5276311.74393
-9329963.0813,5270669.20527,-9329391.27025,5271250.31632
-9360701.39911,5261648.35278,-9360131.14532,5262199.39908
-9357184.50136,5254481.80502,-9356616.07833,5255030.907
-9330725.9374,5246009.3479,-9330153.71448,5246581.53806
-9338893.27044,5230976.56938,-9338330.30529,5231548.99669
-9341975.11214,5257914.70976,-9341414.70489,5258469.17508
-9366147.28909,5245333.18999,-9365601.04145,5245884.96566
-9343654.3297,5225310.09002,-9343088.77982,5225875.69604
-9328229.0636,5237963.1709,-9327666.9998,5238383.58163
-9330232.32697,5232409.10834,-9329672.03538,5232981.47244
-9344219.36417,5273857.30065,-9343649.23171,5274424.26035
-9346597.77568,5277082.25279,-9345978.22893,5278549.33977
-9350074.95997,5270402.76059,-9349507.85362,5270962.5987
-9334718.2955,5251985.12164,-9334154.98192,5252550.67456
-9321174.76205,5255781.79569,-9320602.0216,5256358.92947
-9366146.50762,5245883.21165,-9365600.22848,5246435.13227
-9323580.03717,5240717.35462,-9323010.82377,5241291.721
-9344537.08135,5268316.79153,-9343972.75187,5268867.00001
-9334305.76907,5256975.46948,-9333744.58047,5257541.68866
-9347261.49565,5268261.08774,-9346694.43371,5268827.31468
-9366509.13431,5231892.13429,-9365781.90824,5232443.8479
-9318867.63922,5264221.74483,-9318290.70136,5264801.57099
-9334736.90155,5252538.62935,-9334172.98184,5253104.62889
-9319146.60164,5258653.02368,-9318565.27233,5259246.01651
-9326226.27234,5260007.24197,-9325657.89227,5260596.79389
-9362852.78831,5243135.16913,-9362306.05577,5243697.66831
-9327452.35222,5263843.74235,-9326886.81659,5264410.13865
-9344201.96115,5225293.16451,-9343637.79319,5225859.03949
-9322518.57131,5275482.43359,-9321954.88292,5276067.98773
-9350063.86509,5224707.0245,-9349551.59687,5224708.9363
-9361657.02017,5271899.25249,-9361075.9941,5272453.96028
-9324479.05026,5235153.85737,-9323907.03762,5235722.38295
-9363462.23302,5248087.05019,-9362913.84015,5248639.78956
-9313893.90608,5232861.39663,-9313861.37372,5233405.7296
-9357345.53157,5259439.96557,-9356784.39952,5259988.75614
-9364947.31128,5225866.21412,-9364374.39172,5226409.05402
-9363958.12518,5243687.22677,-9363399.69785,5244241.06877
-9338950.10327,5232058.01394,-9338382.09958,5232644.46365
-9366668.10645,5260504.90534,-9366103.95797,5261066.94876
-9347062.01913,5229087.19388,-9346480.50003,5229644.34222
-9340782.43779,5253538.46405,-9340228.85843,5254103.50469
-9345287.12548,5225276.20661,-9344735.81481,5225825.62965
-9366154.29464,5246433.26736,-9365600.22848,5246984.47254
-9326035.89942,5248407.19754,-9325469.60103,5248977.06716
-9315252.57371,5237761.93033,-9314677.54709,5238334.97407
-9346598.26759,5264969.05444,-9346028.8065,5265532.18671
-9317475.68684,5272906.67498,-9316901.38113,5273474.55461
-9339975.63364,5244529.27785,-9339417.65248,5245091.4012
-9325962.26347,5265322.66801,-9325394.46639,5265897.99645
-9365485.80607,5271881.97076,-9364912.90399,5272437.14119
-9364811.04899,5269124.87126,-9364240.06416,5269678.61409
-9351331.21511,5260068.64808,-9350764.52655,5260627.83859
-9320994.0677,5263006.17133,-9320432.27118,5263582.03439
-9350781.75413,5237668.21882,-9350232.75957,5238226.35963
-9357108.27623,5268041.36008,-9356542.97716,5268598.45635
-9362617.58704,5269138.56077,-9362044.35066,5269692.10302
-9336638.1346,5241865.50534,-9336075.80051,5242444.55055
-9330547.9667,5241042.64522,-9329978.26338,5241612.23917
-9352504.96638,5246967.78248,-9351927.42728,5247518.9725
-9364955.48837,5238207.05566,-9364397.69724,5238752.77935
-9342226.43726,5229706.12868,-9341661.02475,5230250.00009
-9352424.08097,5237291.86662,-9351853.54242,5237704.53527
-9339766.78603,5257431.11047,-9339207.6693,5257997.25974
-9325074.35127,5236219.22592,-9324497.88852,5236789.87663
-9349137.12253,5237659.08295,-9348589.17471,5238207.54859
-9349143.06633,5274262.48785,-9348571.97262,5274816.79347
-9332553.22369,5252586.61987,-9331987.28698,5253157.59087
-9354481.35911,5255598.66689,-9353963.16143,5256159.36211
-9351873.24207,5274736.72899,-9351310.59652,5275308.58771
-9359536.54227,5226369.85426,-9358962.60681,5226926.17721
-9356701.69381,5271905.94921,-9356127.61586,5272459.10745
-9355431.06543,5232902.47169,-9354873.42179,5233447.60551
-9327675.76933,5254963.14361,-9327113.42189,5255535.32306
-9315193.09949,5236692.04021,-9314620.2052,5237242.69781
-9349826.88971,5228544.38193,-9349193.62174,5229102.61171
-9322268.69256,5235248.26738,-9321695.67894,5235821.07671
-9338493.26367,5265288.36245,-9337925.82058,5265864.23421
-9325166.06095,5272027.3509,-9324603.59718,5272608.09363
-9326052.01125,5267543.33183,-9325482.5338,5268116.05656
-9319368.22293,5263089.61105,-9318790.81631,5263673.85351
-9345361.72913,5228013.86823,-9344801.79598,5228567.44626
-9365825.64978,5266900.65336,-9365263.99397,5267461.31053
-9328678.02446,5266323.15602,-9328167.46374,5266893.63512
-9365373.06681,5234055.93101,-9364797.24816,5234612.99434
-9350779.74459,5241494.37023,-9350235.69574,5242045.83117
-9331302.53029,5275576.19042,-9330715.34302,5276148.42474
-9338622.93885,5268044.59503,-9338051.58889,5268622.8302
-9340198.52476,5266860.10668,-9339622.12345,5267439.14704
-9359677.76808,5276858.10621,-9359076.38568,5278214.68728
-9336814.15531,5275312.97624,-9336235.36532,5275886.83557
-9356854.86097,5243186.02047,-9356299.34287,5243739.30975
-9343039.55757,5256824.38373,-9342483.42744,5257374.59883
-9353163.60774,5230720.05716,-9352593.20154,5231270.778
-9329918.74976,5256523.19956,-9329363.20861,5257084.87774
-9352281.59758,5253431.00684,-9351722.4891,5253988.28754
-9333178.29911,5268857.71324,-9332611.33948,5269434.94973
-9366045.56856,5238208.67429,-9365489.56901,5238750.49051
-9337847.93523,5274152.94023,-9337269.15803,5274735.01128
-9334724.14957,5250805.22752,-9334163.5051,5251440.87339
-9336024.43136,5240235.94905,-9335446.44909,5240813.43998
-9363866.89262,5225867.53773,-9363300.06112,5226409.61496
-9330509.64196,5258173.14605,-9329950.30037,5258729.85143
-9322197.81233,5245821.09461,-9321622.21631,5246371.42572
-9330223.90097,5276724.74905,-9329649.64235,5277301.13237
-9345821.65607,5273254.72127,-9345252.91855,5273827.48395
-9339669.22162,5252456.63282,-9339109.61331,5253020.55219
-9315674.77826,5245536.25631,-9315096.46805,5246121.64277
-9326038.62408,5232899.69267,-9325469.63788,5233472.18386
-9332802.84273,5242050.97654,-9332215.64989,5242629.33827
-9352097.6468,5231268.8272,-9351529.73984,5231816.19631
-9365557.69687,5259965.75925,-9364996.71844,5260526.932
-9354815.44349,5230715.48126,-9354257.82033,5231267.96068
-9328658.81105,5234130.64524,-9328089.71998,5234698.67626
-9359877.73996,5253374.63204,-9359317.77142,5253927.51224
-9361835.8596,5262743.73096,-9361272.17655,5263300.43178
-9337864.39359,5246799.35398,-9337312.85951,5247377.46658
-9340125.21097,5265209.50725,-9339557.82643,5265786.44502
-9359428.4417,5256686.52557,-9358866.36577,5257239.14126
-9333184.29366,5255886.77052,-9332624.90854,5256452.86129
-9323943.80555,5235722.38295,-9323371.86326,5236292.32961
-9350900.72572,5229089.38744,-9350320.36857,5229635.44405
-9336516.7231,5258589.738,-9335961.8019,5259156.44962
-9332051.93154,5237789.42963,-9331494.97631,5238239.3812
-9334310.09728,5269357.87375,-9333729.57861,5269933.35837
-9354971.80607,5234542.18498,-9354403.96312,5235091.22169
-9345333.2693,5239858.70235,-9344790.55004,5240413.0252
-9327261.4393,5227360.31285,-9326326.72616,5227947.56293
-9324693.9925,5262331.34607,-9324129.79025,5262922.64181
-9360404.73189,5268596.01102,-9359838.85195,5269145.15734
-9365031.83428,5227494.1484,-9364458.28587,5228048.79649
-9363896.53232,5239843.74863,-9363348.29507,5240396.88271
-9351181.23926,5270922.7557,-9350623.45625,5271491.08091
-9349164.81715,5261202.84762,-9348602.13497,5261763.98074
-9346456.94226,5228001.93048,-9345889.52411,5228554.55645
-9365109.89641,5249178.36089,-9364556.41055,5249728.22439
-9335322.87878,5254190.30374,-9334764.86167,5254751.71073
-9367230.04519,5256146.97018,-9367202.46316,5256693.44367
-9350157.9118,5235670.44052,-9349590.36908,5236220.84331
-9328144.27989,5235240.16756,-9327578.5106,5235809.09723
-9333662.46676,5253117.05646,-9333099.14561,5253684.26747
-9320380.5193,5277251.83426,-9319813.27158,5277816.75346
-9330298.47334,5234048.16824,-9329740.56098,5234616.91513
-9318906.4944,5264769.66775,-9318316.23237,5265629.52513
-9324232.16489,5264018.43927,-9323678.27673,5264573.3726
-9334211.76054,5236615.81041,-9333645.502,5237182.51642
-9337124.06521,5270872.02258,-9336554.22341,5271447.30285
-9317754.01095,5265661.34223,-9317181.1791,5266234.69032
-9367772.51747,5267976.95891,-9367482.25658,5268535.95081
-9356931.5542,5247021.93484,-9356378.43225,5247571.59623
-9317008.85141,5276241.74425,-9316433.1699,5276814.3133
-9316644.13848,5232762.48084,-9316068.18802,5233332.28298
-9341443.99071,5258491.70595,-9340875.00417,5259058.30814
-9343273.46665,5243726.23647,-9342741.79229,5244300.20488
-9348922.39892,5268771.72589,-9348355.72082,5269331.71628
-9347512.25938,5244213.90518,-9346964.14548,5244759.98309
-9328895.29673,5226972.96383,-9328320.16747,5227539.45573
-9326082.18084,5249512.69967,-9325511.47675,5250077.98643
-9342535.32982,5258469.17508,-9341975.11214,5259024.23307
-9351352.88857,5245319.99813,-9350806.07065,5245873.57117
-9367400.40458,5259936.40222,-9366632.32091,5260504.90534
-9328067.24168,5233049.96755,-9327484.32162,5233628.66933
-9339865.36957,5260744.57514,-9339302.41711,5261312.49654
-9363868.2161,5258342.8981,-9363307.31269,5258897.88326
-9324151.19688,5226992.9621,-9323584.44241,5227520.21914
-9343015.04502,5255724.04951,-9342460.74832,5256276.47692
-9341949.98087,5256825.15606,-9341395.68094,5257371.62253
-9367407.88191,5264712.40675,-9366849.26434,5265251.03066
-9334867.85969,5257517.95971,-9334305.76907,5258072.63382
-9351866.62212,5242053.80539,-9351321.91159,5242605.13842
-9354501.50683,5236184.34021,-9353937.08706,5236735.47071
-9340565.71176,5228683.07498,-9339860.08568,5229275.85544
-9365882.8267,5268570.47502,-9365311.68246,5269122.7114
-9362856.99051,5226962.47169,-9362291.41236,5227512.36881
-9362260.13915,5273006.75651,-9361686.30554,5273557.69997
-9345866.61467,5238763.33534,-9345320.62029,5239313.24185
-9360718.28361,5228040.19988,-9360138.42416,5228594.38458
-9339775.04838,5238399.91549,-9339209.63253,5238981.65513
-9359181.68167,5250296.21977,-9358620.44465,5251183.65403
-9332600.60884,5237769.36816,-9332038.88022,5238218.00702
-9318351.75799,5266740.62912,-9317777.8784,5267316.47196
-9316372.57837,5258792.78677,-9315786.22855,5259367.08341
-9328264.52621,5255501.20248,-9327675.76933,5256074.27132
-9318642.5924,5249884.4995,-9318078.76987,5250457.92524
-9359921.90453,5270237.83809,-9359354.83124,5270787.11262
-9335383.39929,5268753.76403,-9334806.32005,5269331.84825
-9358201.66607,5268041.95411,-9357639.05725,5268594.0549
-9334403.17062,5228403.45543,-9333828.63381,5228964.3354
-9314262.35356,5229059.42028,-9313685.80119,5229641.45673
-9342537.44578,5272823.09839,-9341974.49632,5273393.68619
-9316200.36422,5234971.99814,-9315626.69069,5235558.63353
-9364409.91499,5238207.38367,-9363850.83701,5238754.48989
-9322788.71222,5267662.80474,-9322221.65919,5268241.67667
-9351784.48192,5235657.83573,-9351208.56875,5236207.93641
-9359823.94738,5267492.56452,-9359262.41268,5268044.37582
-9337660.61959,5227753.18885,-9337090.16598,5228324.52946
-9325724.23747,5225464.34976,-9325161.0843,5225980.55554
-9337071.63217,5259135.87372,-9336516.7231,5259702.6491
-9355248.85969,5228523.54051,-9354697.06356,5229069.83026
-9336114.29101,5263027.11985,-9335553.66156,5263588.26804
-9351398.89536,5262284.50453,-9350831.48722,5262836.64753
-9337981.57116,5276911.01845,-9337411.57006,5277484.04413
-9318790.81631,5262571.35992,-9318212.67786,5263153.47196
-9355888.14994,5230710.79039,-9355326.05831,5231260.98749
-9339095.76149,5251358.62615,-9338532.72576,5251924.56192
-9348122.5233,5228543.84108,-9347551.81654,5229094.96646
-9355826.61241,5245933.48186,-9355271.03709,5246483.81348
-9360741.29557,5248111.09388,-9360192.91294,5248659.45461
-9333131.35323,5267200.40596,-9332550.00979,5267779.68134
-9337912.08297,5233206.75877,-9337334.74837,5233766.69694
-9331446.84521,5266732.04897,-9330872.68744,5267310.54321
-9355192.69934,5259954.69617,-9354629.9398,5260512.53825
-9367821.09108,5268530.16477,-9367772.51747,5269081.78506
-9360369.16141,5267492.77297,-9359809.0446,5268045.17149
-9323828.67938,5254583.51536,-9323254.12242,5255157.96154
-9352413.57185,5259505.84025,-9351851.76787,5260062.93279
-9335406.89884,5257505.06161,-9334830.94014,5258070.86377
-9356573.35457,5252284.84717,-9356005.80339,5252838.02218
-9340584.40219,5274571.535,-9340011.36319,5275147.18523
-9346436.74312,5274890.24392,-9345870.81843,5275454.11397
-9313868.16167,5232342.03722,-9313841.83702,5232861.7439
-9316721.5564,5234398.76329,-9316150.38567,5234971.99814
-9345415.01899,5263439.99739,-9344851.98427,5263988.95905
-9347491.19829,5239836.8552,-9346949.72649,5240389.74598
-9345329.00309,5274375.47641,-9344761.65696,5274940.08059
-9359898.34609,5233478.70223,-9359304.80192,5234036.76508
-9365225.30065,5264712.73266,-9364671.59183,5265261.72225
-9325378.06346,5230183.14661,-9324812.94483,5230754.103
-9340289.41979,5268517.2661,-9339713.18803,5269101.72218
-9318708.45647,5277298.91149,-9318141.2683,5277863.73494
-9341440.17256,5236305.94658,-9340878.33697,5236861.3837
