"[13238754.38,274470.8592]","[13238658.19,274470.3043]","[13237422.07,274463.1788]","[13237375.17,275738.2458]","[13238703.79,275782.5202]","[13238754.38,274470.8592]"
"[13238860.28,309577.1846]","[13237552.03,309531.137]","[13237495.72,310835.5782]","[13238806.61,310878.5089]","[13238860.28,309577.1846]",
"[13205495.13,223542.5857]","[13204159.5,223518.017]","[13204111.98,224843.7852]","[13205448.33,224869.6875]","[13205495.13,223542.5857]",
"[13286117.46,235370.7882]","[13284798.07,235333.8287]","[13284760.54,236657.2519]","[13286079.77,236699.2563]","[13286117.46,235370.7882]",
"[13244963.75,285300.8423]","[13243636.04,285276.1045]","[13243582.68,286586.1856]","[13244910.39,286622.6807]","[13244963.75,285300.8423]",
"[13338677.76,297202.4352]","[13337335.97,297134.212]","[13337267.12,298454.2021]","[13338614.69,298525.3684]","[13338677.76,297202.4352]",
"[13241426.64,240774.6761]","[13240046.13,240715.8433]","[13239983.15,242034.1325]","[13241352.5,242092.5256]","[13241426.64,240774.6761]",
"[13290785.16,261031.1504]","[13289474.55,260989.3235]","[13289404.07,262305.3662]","[13290730.15,262349.7685]","[13290785.16,261031.1504]",
"[13213852.63,213085.0589]","[13212523.57,213041.3011]","[13212478.15,214378.754]","[13213809.07,214424.8575]","[13213852.63,213085.0589]",
"[13340818.19,310388.8605]","[13340768.18,310386.7267]","[13339498.36,310332.5374]","[13339443.57,311647.2684]","[13340756.02,311707.6432]","[13340818.19,310388.8605]"
"[13225694.2,319878.1695]","[13224400.6,319841.0314]","[13224393.63,321177.2954]","[13225687.03,321208.3865]","[13225694.2,319878.1695]",
"[13328282.88,248932.4757]","[13326965.94,248833.5541]","[13326924.34,250168.977]","[13328243.41,250292.908]","[13328282.88,248932.4757]",
"[13246540.53,337461.5352]","[13246734.68,337471.2783]","[13246787.46,337474.0397]","[13247462.99,337507.9309]","[13247504.58,337509.9073]","[13247772.19,337500.4554]","[13247804.38,337017.1814]","[13247874.41,335965.6731]","[13246628.64,336051.0121]","[13246540.53,337461.5352]"
"[13222797.23,210865.0754]","[13222393.87,210862.558]","[13222340.69,212184.5414]","[13223659.57,212237.2876]","[13223713.29,210901.9873]","[13222797.23,210865.0754]"
"[13186467.44,245393.5425]","[13186488.4,245972.3632]","[13186508.57,246676.5588]","[13186517.11,246676.7456]","[13186508.67,246030.9765]","[13186498.12,245394.3936]","[13186467.44,245393.5425]",
"[13222072.3,303082.5361]","[13220752.38,303069.1085]","[13220727.36,304388.8428]","[13222047.29,304402.2613]","[13222072.3,303082.5361]",
"[13230649.8,327925.0313]","[13230676.3,326586.1893]","[13229433.02,326604.3425]","[13229407.01,327946.064]","[13230649.8,327925.0313]",
"[13277577.84,332395.3325]","[13276319.56,332331.95]","[13276267.54,333660.9153]","[13277521.52,333728.9917]","[13277577.84,332395.3325]",
"[13338196.19,307805.1658]","[13336851.67,307728.9088]","[13336802.37,309047.9006]","[13338142.21,309123.9816]","[13338196.19,307805.1658]",
"[13234197.66,250960.3868]","[13232871.79,250917.9973]","[13232827.27,252260.0914]","[13234154.88,252305.1129]","[13234197.66,250960.3868]",
"[13217208.1,234595.8591]","[13215862.09,234486.1688]","[13215820.91,235816.626]","[13217170.79,235928.4467]","[13217208.1,234595.8591]",
"[13218432.77,304365.5148]","[13217098.11,304403.0681]","[13217067.1,306395.2555]","[13218387.39,306471.6751]","[13218432.77,304365.5148]",
"[13281730.16,293384.3665]","[13281773.1,292302.1485]","[13281777.18,292083.8279]","[13280500.46,292064.2854]","[13280453.62,293375.9559]","[13281730.16,293384.3665]"
"[13253218.48,230594.4898]","[13252187.32,230576.0749]","[13252186.19,230608.3948]","[13252139.66,231944.5851]","[13253166.18,231953.5755]","[13253218.48,230594.4898]"
"[13307100.41,248149.2061]","[13305776.68,248105.344]","[13305739.11,249446.3535]","[13307066.68,249487.5861]","[13307100.41,248149.2061]",
"[13268095.14,268084.1779]","[13266743.97,268029.0697]","[13266697.44,269357.2585]","[13268051.75,269410.8224]","[13268095.14,268084.1779]",
"[13293645.78,299385.5717]","[13292314.76,299292.8668]","[13292276.87,300629.174]","[13293606.81,300718.8161]","[13293645.78,299385.5717]",
"[13278956.93,299959.3405]","[13277698.18,299949.8225]","[13277652.97,301243.7171]","[13278909.97,301270.7602]","[13278956.93,299959.3405]",
"[13244716.86,324225.3177]","[13244782.31,322886.116]","[13243495.03,323029.2752]","[13243433.57,324363.348]","[13244716.86,324225.3177]",
"[13221857.95,311816.0175]","[13220538.13,311798.5362]","[13220523.94,313109.5125]","[13221843.69,313133.5821]","[13221857.95,311816.0175]",
"[13286079.77,236699.2563]","[13284760.54,236657.2519]","[13284723.01,237980.6582]","[13286042.08,238027.7116]","[13286079.77,236699.2563]",
"[13290890.13,213071.6316]","[13290652.64,213064.0914]","[13289565.14,213029.5635]","[13289517.81,214348.1758]","[13290842.46,214386.1277]","[13290890.13,213071.6316]"
"[13314362.66,289285.364]","[13314397.79,288170.4242]","[13314393.86,287965.9028]","[13312925.97,287987.1512]","[13312889.67,289307.9693]","[13314362.66,289285.364]"
"[13237989.92,220710.2005]","[13236643.06,220635.0806]","[13236587.99,221956.4735]","[13237941.24,222033.597]","[13237989.92,220710.2005]",
"[13223844.11,287139.9246]","[13222537.25,287099.4829]","[13222490.43,288427.2969]","[13223802.92,288467.4914]","[13223844.11,287139.9246]",
"[13294007.43,286024.5429]","[13292694.15,285957.4899]","[13292651.38,287301.6242]","[13293972.46,287370.3204]","[13294007.43,286024.5429]",
"[13286722.54,319702.9666]","[13285399.98,319645.0429]","[13285363.01,320964.4982]","[13286684.15,321025.0379]","[13286722.54,319702.9666]",
"[13203782.25,332107.626]","[13202462.36,332064.1738]","[13202465.63,333384.1284]","[13203785.66,333425.997]","[13203782.25,332107.626]",
"[13240611.11,329571.4533]","[13239320.3,329511.369]","[13239281.43,330862.9709]","[13240566.38,330914.542]","[13240611.11,329571.4533]",
"[13318116.13,328333.8267]","[13316798.38,328314.3016]","[13316724.21,329588.8289]","[13318043.13,329642.3308]","[13318116.13,328333.8267]",
"[13231592.19,249536.1471]","[13230268.07,249496.3905]","[13230220.05,250833.2194]","[13231545.92,250875.6086]","[13231592.19,249536.1471]",
"[13284617.39,339173.246]","[13284659.96,339174.6258]","[13284715.84,339172.2493]","[13285302.9,339240.2085]","[13285325.71,339241.5682]","[13285657.24,339260.2324]","[13285768.26,339266.4003]","[13285934.53,339262.004]","[13285987.47,338119.2346]","[13284668.89,338095.0357]","[13284617.39,339173.246]",
"[13320703.04,280464.9245]","[13319366.37,280406.3956]","[13319366.77,281724.8622]","[13320690.69,281784.7357]","[13320703.04,280464.9245]",
"[13289952.55,239494.7534]","[13288642.21,239460.3751]","[13288597.54,240779.5579]","[13289906.11,240813.8728]","[13289952.55,239494.7534]",
"[13256911.6,289742.3498]","[13255581.61,289710.4014]","[13255552.04,291040.351]","[13256882.09,291071.8371]","[13256911.6,289742.3498]",
"[13251337.88,217196.2794]","[13250020.64,217164.7185]","[13249983.58,218497.6315]","[13251296.82,218531.9449]","[13251337.88,217196.2794]",
"[13274410.76,309820.1055]","[13273076.14,309755.4761]","[13273044.15,311070.9107]","[13274378.78,311139.0444]","[13274410.76,309820.1055]",
"[13309633.71,299993.4635]","[13309676.01,298654.1367]","[13308195.69,298690.69]","[13308144.78,300034.3578]","[13309633.71,299993.4635]",
"[13331278.05,232526.4786]","[13329953.61,232476.3906]","[13329904.08,233799.9699]","[13331228.89,233848.43]","[13331278.05,232526.4786]",
"[13283652.37,233981.7625]","[13283679.67,232763.5252]","[13282328.4,232710.5441]","[13282290.38,234053.0799]","[13283648.93,234113.0091]","[13283652.37,233981.7625]"
"[13214232.08,242765.4739]","[13212873.92,242728.3358]","[13212837.61,244067.6919]","[13214197.52,244103.8279]","[13214232.08,242765.4739]",
"[13293949.39,288724.8761]","[13292624.48,288654.7991]","[13292597.59,290007.9302]","[13293926.31,290079.4306]","[13293949.39,288724.8761]",
"[13340497.48,286674.929]","[13339166.31,286615.1252]","[13339114.08,287945.9566]","[13340443.74,288007.0327]","[13340497.48,286674.929]",
"[13343856.61,330304.9956]","[13342570.9,330198.6187]","[13342469.18,331538.7517]","[13343794.36,331601.4743]","[13343856.61,330304.9956]",
"[13339896.38,215559.583]","[13338568.98,215512.41]","[13338514.59,216829.3573]","[13339844.67,216880.4739]","[13339896.38,215559.583]",
"[13208840.98,241274.5626]","[13207570.63,241232.7066]","[13207501.08,241230.4148]","[13207457.51,242572.7739]","[13208799.42,242616.9229]","[13208840.98,241274.5626]"
"[13302043.63,239939.8227]","[13300625.71,239877.1308]","[13300582.81,241203.8942]","[13301998.65,241274.0427]","[13302043.63,239939.8227]",
"[13186587.99,249354.943]","[13186588.41,249367.3869]","[13186627.78,250694.826]","[13186666.23,250696.1347]","[13186642.19,250025.9905]","[13186617.54,249355.8177]","[13186587.99,249354.943]",
"[13201943.27,210068.7844]","[13200594.58,210032.7717]","[13200546.11,211376.6683]","[13201894.06,211412.2068]","[13201943.27,210068.7844]",
"[13261159.85,277940.2362]","[13259824.67,277894.1228]","[13259801.33,279225.0921]","[13261129.16,279270.2284]","[13261159.85,277940.2362]",
"[13220646.84,212116.8017]","[13220650.27,211971.7742]","[13219299.46,211925.7002]","[13219261.94,213280.2742]","[13220618.08,213330.6145]","[13220646.84,212116.8017]"
"[13291436.95,234210.8175]","[13290115.6,234158.488]","[13290074.89,235490.9392]","[13291393.54,235537.1662]","[13291436.95,234210.8175]",
"[13226775.04,276719.5661]","[13225459.26,276681.7367]","[13225408.61,278001.1001]","[13226725,278044.4379]","[13226775.04,276719.5661]",
"[13249255.09,242337.7301]","[13248012.03,242296.0889]","[13247987.09,243305.7671]","[13249038.58,243341.3116]","[13249225.97,243347.6469]","[13249255.09,242337.7301]"
"[13187023.01,294423.1062]","[13187021.83,294606.9416]","[13187020.85,294844.1577]","[13187022.84,294607.0405]","[13187023.56,294423.1172]","[13187023.01,294423.1062]"
"[13187016.98,295303.8772]","[13187009.36,295378.265]","[13187006.12,295464.8274]","[13187004.12,295679.398]","[13187003.87,295738.3267]","[13187013.32,295738.5185]","[13187016.98,295303.8772]",
"[13296870.98,333445.9271]","[13295524.07,333350.7284]","[13295472.79,334672.0793]","[13296814.81,334767.4011]","[13296870.98,333445.9271]",
"[13312780.64,293275.2807]","[13312817.01,291952.1555]","[13311345.39,291980.395]","[13311307.75,293307.0703]","[13312780.64,293275.2807]",
"[13221586.34,232114.7271]","[13219970.24,232071.8614]","[13219968.53,232141.7621]","[13219937.48,233412.7441]","[13221537.37,233455.8684]","[13221586.34,232114.7271]"
"[13298712.11,213307.3761]","[13297344.53,213258.3938]","[13297344.18,213270.1306]","[13297518.63,213275.6451]","[13298711.96,213313.367]","[13298712.11,213307.3761]"
"[13222408.59,245317.5124]","[13221089.04,245285.5271]","[13221048.76,246582.6638]","[13222368.23,246617.8562]","[13222408.59,245317.5124]",
"[13193303.46,305158.5024]","[13193065.81,305146.8343]","[13191977.72,305093.4096]","[13191986.98,306416.2232]","[13193307.77,306488.5568]","[13193303.46,305158.5024]"
"[13228364.13,268162.8752]","[13227034.02,268098.1757]","[13227000,269419.4704]","[13228330.86,269490.1846]","[13228364.13,268162.8752]",
"[13334350.06,268998.7169]","[13334408.92,267683.9337]","[13333102.72,267731.0852]","[13333040.48,269024.9394]","[13334350.06,268998.7169]",
"[13268446.5,253476.7205]","[13267097.74,253412.8691]","[13267044.62,254745.7166]","[13268399.15,254810.6181]","[13268446.5,253476.7205]",
"[13301645.53,297181.8784]","[13300335.55,297123.5083]","[13300297.01,298520.6432]","[13301607.18,298548.4769]","[13301645.53,297181.8784]",
"[13295816.56,273176.6901]","[13294503.33,273115.4421]","[13294463.24,274434.7577]","[13295780.18,274496.1078]","[13295816.56,273176.6901]",
"[13341873.82,285392.994]","[13340550.64,285342.8281]","[13340497.48,286674.929]","[13341824.56,286721.7898]","[13341873.82,285392.994]",
"[13307775.85,324765.5007]","[13306473.91,324726.8668]","[13306428.76,326053.9925]","[13307731.2,326088.9886]","[13307775.85,324765.5007]",
"[13314839.7,257694.0236]","[13314866.66,256523.3626]","[13314871.94,256385.2792]","[13313547.75,256375.2698]","[13313516.37,257688.7726]","[13314839.7,257694.0236]"
"[13196185.7,258313.205]","[13194835.03,258268.4244]","[13194800.97,259602.514]","[13196151.39,259643.4098]","[13196185.7,258313.205]",
"[13282006.99,285629.9331]","[13282013.07,285446.6936]","[13280725.81,285418.4242]","[13280688.21,286737.9589]","[13281969.04,286774.0543]","[13282006.99,285629.9331]"
"[13207700.1,324368.5661]","[13206372.55,324316.0514]","[13206376.75,325639.2941]","[13207704.76,325691.7138]","[13207700.1,324368.5661]",
"[13217266.6,209156.5801]","[13216662.48,209146.315]","[13216622.36,210486.7266]","[13217979.67,210528.9263]","[13218018.6,209177.8618]","[13217266.6,209156.5801]"
"[13195787.7,293480.5742]","[13194455.34,293442.5666]","[13194444.39,294782.5722]","[13195778.63,294821.9537]","[13195787.7,293480.5742]",
"[13261892.85,253193.2407]","[13260572.86,253145.9184]","[13260531.27,254473.7186]","[13261847.35,254521.7626]","[13261892.85,253193.2407]",
"[13342139.86,271825.1879]","[13340855.68,271757.9927]","[13340799.05,273085.9902]","[13342088.32,273145.0256]","[13342139.86,271825.1879]",
"[13296489.89,309568.8017]","[13295139.51,309493.1994]","[13295085.9,310816.7883]","[13296436.53,310896.2754]","[13296489.89,309568.8017]",
"[13278328.71,312641.8443]","[13277005.07,312585.7329]","[13276965.09,313895.2799]","[13278284.25,313951.0134]","[13278328.71,312641.8443]",
"[13186895.75,312852.2718]","[13186893.59,313768.8489]","[13186891.46,314179.2186]","[13188055.35,314222.021]","[13188054.06,312894.7357]","[13186895.75,312852.2718]"
"[13246200.24,213012.9808]","[13244881.41,212970.2347]","[13244838.5,214321.6437]","[13246156.63,214362.997]","[13246200.24,213012.9808]",
"[13310666.11,213684.1747]","[13310373.21,213669.917]","[13310338.13,213668.3864]","[13309698.59,213645.3667]","[13309377.81,213647.5833]","[13309373.71,213647.5194]","[13309373.32,213656.8587]","[13309445.95,213659.2856]","[13310665.37,213700.0321]","[13310666.11,213684.1747]"
"[13298943.61,299724.6541]","[13297626.44,299662.9931]","[13297573.94,300986.5207]","[13298897.13,301050.5019]","[13298943.61,299724.6541]",
"[13319699.79,272438.3261]","[13318380.41,272400.2129]","[13318348.35,273719.1228]","[13319670.23,273757.9229]","[13319699.79,272438.3261]",
"[13318714.87,297670.11]","[13317410.04,297606.9408]","[13317350.48,298919.3213]","[13318668.31,298995.6089]","[13318714.87,297670.11]",
"[13195814.91,289458.6077]","[13194488.15,289426.8472]","[13194477.24,290762.5556]","[13195805.85,290797.8134]","[13195814.91,289458.6077]",
"[13292712.19,235583.3899]","[13291393.54,235537.1662]","[13291349.99,236867.8205]","[13292665.87,236910.0943]","[13292712.19,235583.3899]",
"[13197112.87,294861.3366]","[13195778.63,294821.9537]","[13195774.95,296158.6989]","[13197109.66,296201.0883]","[13197112.87,294861.3366]",
"[13282349.61,275388.1725]","[13282352.36,275249.9307]","[13281037.22,275199.9918]","[13281017.01,276088.4344]","[13282334.68,276139.682]","[13282349.61,275388.1725]"
"[13335051.79,237976.3258]","[13333727.36,237926.9884]","[13333673.96,239250.4639]","[13334997.01,239297.0568]","[13335051.79,237976.3258]",
"[13343785.28,218356.4011]","[13342457.64,218311.451]","[13342412.15,219640.2661]","[13343739.35,219686.3267]","[13343785.28,218356.4011]",
"[13205065.97,322941.4673]","[13203763.58,322890.1259]","[13203753.3,324212.8626]","[13205062.92,324264.4574]","[13205065.97,322941.4673]",
"[13260190.23,337042.1845]","[13258852.45,336982.4873]","[13258810.03,338039.2764]","[13259959.76,338088.8908]","[13260153.32,338097.2638]","[13260190.23,337042.1845]"
"[13335595.46,223374.0276]","[13334267.9,223328.644]","[13334219.04,224662.7846]","[13335546.48,224710.2924]","[13335595.46,223374.0276]",
"[13194596.38,281419.5273]","[13193269.66,281397.9047]","[13193250.71,282730.0323]","[13194577.18,282752.0297]","[13194596.38,281419.5273]",
"[13344342.55,290773.6928]","[13343003.6,290735.4917]","[13342944.7,292051.3692]","[13344286.12,292087.5406]","[13344342.55,290773.6928]",
"[13344423.57,318536.0818]","[13344432.81,318066.4287]","[13344413.55,318491.1005]","[13344411.54,318535.4228]","[13344423.57,318536.0818]",
"[13344439.55,317917.8764]","[13344480.99,317236.4927]","[13344470.48,317235.9716]","[13344439.55,317917.8764]"
"[13200327.35,218066.7881]","[13198986.9,218023.185]","[13198948.65,219356.0811]","[13200286.74,219400.8962]","[13200327.35,218066.7881]",
"[13242243.76,212884.7422]","[13240909.81,212835.037]","[13240870.36,214182.7654]","[13242202.23,214238.9373]","[13242243.76,212884.7422]",
"[13197480.42,224656.9052]","[13196146.94,224621.0719]","[13196105.36,225937.7489]","[13197436.7,225975.1575]","[13197480.42,224656.9052]",
"[13192001.08,332923.3278]","[13190681.6,332880.971]","[13190683.2,334200.9337]","[13192002.86,334243.2873]","[13192001.08,332923.3278]",
"[13316421.72,248509.6834]","[13315056.61,248477.2274]","[13315029.48,249690.2843]","[13315025.86,249852.2775]","[13316404.32,249879.3286]","[13316421.72,248509.6834]"
"[13296587.54,288864.6375]","[13295268.47,288794.6998]","[13295243.39,290150.3817]","[13296560.46,290221.3313]","[13296587.54,288864.6375]",
"[13336432.4,236707.6779]","[13335106.58,236655.5958]","[13335051.79,237976.3258]","[13336376.23,238025.6636]","[13336432.4,236707.6779]",
"[13250518.46,306312.6202]","[13249421.19,306269.5566]","[13249354.7,307635.8977]","[13250479.42,307672.5125]","[13250518.46,306312.6202]",
"[13216916.25,327606.7876]","[13215605.45,327499.5518]","[13215595.07,328831.5231]","[13216904.49,328947.5494]","[13216916.25,327606.7876]",
"[13264883.17,288707.8155]","[13263568.23,288641.9672]","[13263534.96,289968.6977]","[13264849.79,290033.9047]","[13264883.17,288707.8155]",
"[13323734.85,221708.7761]","[13322418.97,221677.1931]","[13322366.78,222998.273]","[13323683.02,223030.1269]","[13323734.85,221708.7761]",
"[13311751.14,224318.8098]","[13310426.21,224261.3326]","[13310383.37,225587.3337]","[13311709.83,225648.1103]","[13311751.14,224318.8098]",
"[13224127.28,234869.2721]","[13222807.84,234833.1349]","[13222758.85,236174.8304]","[13224078.28,236211.5409]","[13224127.28,234869.2721]",
"[13279821.71,271191.532]","[13278516.11,271141.8294]","[13278479.49,272461.2463]","[13279788.38,272511.0334]","[13279821.71,271191.532]",
"[13200191.21,336977.1003]","[13201506.35,336951.1468]","[13201507.09,336936.5236]","[13201138.88,336937.4275]","[13200193.24,336939.7496]","[13200191.21,336977.1003]"
"[13213590.56,264370.5797]","[13212226.29,264264.2621]","[13212194.36,265608.6311]","[13213557.51,265711.941]","[13213590.56,264370.5797]",
"[13327254.48,233703.0509]","[13325929.67,233654.5912]","[13325879.05,234983.0567]","[13327204.22,235029.888]","[13327254.48,233703.0509]",
"[13300329.97,313828.0402]","[13299005.45,313733.2597]","[13298956.52,315048.191]","[13300282.74,315133.5597]","[13300329.97,313828.0402]",
"[13218810.13,226651.258]","[13217475.35,226566.0644]","[13217423.57,227910.0736]","[13218758.22,228001.3005]","[13218810.13,226651.258]",
"[13323786.68,220387.424]","[13322471.16,220356.1144]","[13322418.97,221677.1931]","[13323734.85,221708.7761]","[13323786.68,220387.424]",
"[13213030.91,238309.8958]","[13211685.02,238276.808]","[13211638.93,239595.9331]","[13212984.3,239629.0019]","[13213030.91,238309.8958]",
"[13217098.11,304403.0681]","[13215776.17,304440.749]","[13215746.81,306318.8356]","[13217067.1,306395.2555]","[13217098.11,304403.0681]",
"[13325760.73,237624.0684]","[13324428.97,237573.7589]","[13324371.2,238895.7023]","[13325701.57,238944.5732]","[13325760.73,237624.0684]",
"[13290910.52,301913.7655]","[13289576.65,301861.8381]","[13289533.01,303197.1068]","[13290870.65,303249.5891]","[13290910.52,301913.7655]",
"[13237243.95,317451.9166]","[13235942.25,317394.5167]","[13235911.49,318726.7424]","[13237209.96,318777.6941]","[13237243.95,317451.9166]",
"[13213458.02,269714.1716]","[13212108.45,269617.0055]","[13212086.42,270936.6408]","[13213424.65,271033.6799]","[13213458.02,269714.1716]",
"[13254033.55,250288.8739]","[13252714,250256.9683]","[13252684.1,251583.8566]","[13254003.66,251615.3441]","[13254033.55,250288.8739]",
"[13221356.49,281817.5246]","[13220036.92,281787.0022]","[13220014.61,283073.7712]","[13221334.04,283109.8629]","[13221356.49,281817.5246]",
"[13317217.94,268358.8055]","[13315899.35,268300.2513]","[13315846.8,269640.7492]","[13317165.65,269692.7317]","[13317217.94,268358.8055]",
"[13221620.68,273245.4755]","[13221646.59,271925.8344]","[13220326.44,271930.0504]","[13220300.43,273249.6726]","[13221620.68,273245.4755]",
"[13268036.58,220269.5274]","[13266705.96,220225.1944]","[13266668.03,221545.8079]","[13268002.03,221590.5169]","[13268036.58,220269.5274]",
"[13275874.74,225834.9955]","[13274556.34,225793.6378]","[13274517.1,227122.49]","[13275833.77,227165.491]","[13275874.74,225834.9955]",
"[13283043.49,311592.0218]","[13281035.86,311524.5048]","[13280976,312754.0656]","[13280977.95,312866.2325]","[13282999.97,312926.2628]","[13283043.49,311592.0218]"
"[13229357.77,278131.1161]","[13228041.38,278087.777]","[13227991.97,279417.2391]","[13229308.92,279467.0066]","[13229357.77,278131.1161]",
"[13286810.25,304411.2233]","[13285490.97,304369.2301]","[13285443.48,305688.3202]","[13286762.77,305730.3098]","[13286810.25,304411.2233]",
"[13287361.15,238074.7657]","[13286042.08,238027.7116]","[13286004.4,239356.1568]","[13287323.3,239408.2657]","[13287361.15,238074.7657]",
"[13326923.82,336781.2583]","[13326983.05,335461.6154]","[13325593.02,335472.666]","[13325533.45,336793.3232]","[13326923.82,336781.2583]",
"[13225560.54,274043.0092]","[13224245.95,274016.1983]","[13224177.67,275329.7338]","[13225509.9,275362.3744]","[13225560.54,274043.0092]",
"[13243769.18,317784.5638]","[13242463.54,317709.7859]","[13242402.59,319028.9676]","[13243700.64,319095.7415]","[13243769.18,317784.5638]",
"[13324686.81,327487.3064]","[13323330.37,327448.7946]","[13323196.29,328820.3911]","[13324569.87,328844.4954]","[13324686.81,327487.3064]",
"[13191204.34,243425.5445]","[13189884.76,243395.5816]","[13189848.5,244739.6292]","[13191168.18,244765.2386]","[13191204.34,243425.5445]",
"[13327497.29,227088.1399]","[13326172.97,227042.4617]","[13326127.26,228355.827]","[13327451.27,228405.339]","[13327497.29,227088.1399]",
"[13223474.86,253322.3682]","[13222155.17,253296.4023]","[13222117.69,254638.0348]","[13223437.36,254665.1099]","[13223474.86,253322.3682]",
"[13228500.26,300652.9082]","[13227235.6,300609.2321]","[13227201.43,301923.3347]","[13228459.17,301972.2214]","[13228500.26,300652.9082]",
"[13320109.39,296407.3104]","[13318765.4,296344.8261]","[13318714.87,297670.11]","[13320052.04,297731.5476]","[13320109.39,296407.3104]",
"[13231807.31,211157.3221]","[13231656.07,211153.0729]","[13230958.81,211133.2887]","[13230443.33,211117.3212]","[13230443.09,211126.4888]","[13231651.31,211161.3928]","[13231807.08,211166.887]","[13231807.31,211157.3221]"
"[13309150.78,224231.2023]","[13307875.35,224201.0725]","[13307842,225532.119]","[13309112.69,225559.7269]","[13309150.78,224231.2023]",
"[13267529.34,233473.9494]","[13266191.42,233426.2862]","[13266143.93,234734.2531]","[13267478.86,234781.9152]","[13267529.34,233473.9494]",
"[13221368.96,336934.1149]","[13221391.43,336934.378]","[13221657.82,336938.071]","[13221816.99,336939.2403]","[13221368.96,336934.1105]","[13221368.96,336934.1149]"
"[13222331.63,336943.3963]","[13222426.26,336944.3051]","[13222462.57,336944.4503]","[13222331.63,336943.3963]"
"[13222583.77,336945.4258]","[13222640.55,336946.0337]","[13222686.93,336946.3552]","[13222686.93,336946.2562]","[13222583.77,336945.4258]",
"[13242202.23,214238.9373]","[13240870.36,214182.7654]","[13240830.91,215530.4938]","[13242160.71,215593.1325]","[13242202.23,214238.9373]",
"[13246322.61,244623.8362]","[13245009.86,244589.2692]","[13244970.45,245935.8787]","[13246272.59,245973.8375]","[13246322.61,244623.8362]",
"[13341526.93,248007.0724]","[13340207.64,247963.9629]","[13340166.35,249284.6198]","[13341485.24,249323.9782]","[13341526.93,248007.0724]",
"[13311005.01,312924.1995]","[13309644.11,312874.6597]","[13309572.03,314203.7719]","[13310940.67,314261.6076]","[13311005.01,312924.1995]",
"[13283289.83,246048.3193]","[13283290.3,246030.7503]","[13281939.14,245979.0693]","[13281912.88,247311.1115]","[13283254.29,247363.2895]","[13283289.83,246048.3193]"
"[13267823.71,275535.9223]","[13266510.4,275484.7174]","[13266474.16,276818.6882]","[13267788.84,276873.5881]","[13267823.71,275535.9223]",
"[13189408.96,228438.5279]","[13186691.82,228403.2168]","[13186652.87,229526.4321]","[13186644.54,229767.3269]","[13189371.05,229782.0708]","[13189408.96,228438.5279]"
"[13321169.43,313145.2916]","[13320004.77,312944.1944]","[13320086.7,314140.8523]","[13321202.51,314402.1624]","[13321169.43,313145.2916]",
"[13187034.59,263895.0802]","[13187072.01,265265.0539]","[13187073.47,265265.119]","[13187059.68,264761.0486]","[13187036.01,263895.1298]","[13187034.59,263895.0802]"
"[13219758.95,291015.2969]","[13218575.51,290980.2058]","[13218575.84,291135.3404]","[13218578.36,292322.4484]","[13219713.01,292355.4727]","[13219758.95,291015.2969]"
"[13271709.53,311002.7768]","[13270398.49,310935.8475]","[13270342.92,312243.0667]","[13271677.76,312306.0526]","[13271709.53,311002.7768]",
"[13195763.97,300156.1177]","[13194427.79,300123.9324]","[13194422.06,301437.4675]","[13195759.13,301488.8813]","[13195763.97,300156.1177]",
"[13305939.44,285238.136]","[13304612.34,285191.2426]","[13304575.24,286543.2855]","[13305902.84,286591.8086]","[13305939.44,285238.136]",
"[13232191.51,313339.9439]","[13232229.57,312014.5131]","[13230960.34,312008.4511]","[13230924.52,313335.3949]","[13232191.51,313339.9439]",
"[13244197.46,303901.188]","[13242845.01,303841.9972]","[13242784.09,305160.5312]","[13244135.61,305219.5572]","[13244197.46,303901.188]",
"[13237366.46,237959.8402]","[13235963.63,237900.1281]","[13235933.87,239219.7261]","[13237325.66,239279.0038]","[13237366.46,237959.8402]",
"[13197866.17,211319.6901]","[13196534.18,211298.2494]","[13196491.02,212633.984]","[13197820.73,212659.7419]","[13197866.17,211319.6901]",
"[13302779.31,260057.3875]","[13301444.42,260012.8909]","[13301408.51,261350.1592]","[13302743.66,261392.9199]","[13302779.31,260057.3875]",
"[13347509.65,227780.7881]","[13347511.7,227723.7355]","[13347555.48,226496.4476]","[13347557.14,226439.8825]","[13347547.12,226439.6225]","[13347544.89,226495.2841]","[13347493.55,227780.4073]","[13347509.65,227780.7881]"
"[13231406.73,254899.0057]","[13230076.49,254854.2328]","[13230028.96,256201.5885]","[13231360.08,256243.4787]","[13231406.73,254899.0057]",
"[13270931.65,338540.598]","[13271350.81,338557.2948]","[13272234.57,338592.1639]","[13272271.77,337395.5266]","[13270967.93,337318.0887]","[13270931.65,338540.598]"
"[13277363.49,267127.6176]","[13276068.29,267077.5865]","[13276021.54,268399.2159]","[13277312.5,268449.1204]","[13277363.49,267127.6176]",
"[13243347.64,220972.6266]","[13242030.53,220935.5599]","[13242000.97,222264.9701]","[13243318.21,222301.5358]","[13243347.64,220972.6266]",
"[13223243.16,307863.594]","[13221923.35,307843.9102]","[13221901.56,309166.9747]","[13223221.35,309188.1008]","[13223243.16,307863.594]",
"[13276925.12,315204.8249]","[13275610.46,315149.4691]","[13275574.99,316459.3922]","[13276885.15,316514.3707]","[13276925.12,315204.8249]",
"[13207057.19,254643.4769]","[13205719.03,254593.814]","[13205681.22,255940.185]","[13207020,255991.6023]","[13207057.19,254643.4769]",
